office_branch,office_id,office,district,district_display,district_id,election_id,election_date,is_special,total_votes,blank_votes,all_other_votes,num_candidates,id_winner,name_winner,city_town_winner,party_winner,id_incumbent,name_incumbent,city_town_incumbent,party_incumbent,id_dem,name_dem,city_town_dem,votes_dem,percent_dem,id_gop,name_gop,city_town_gop,votes_gop,percent_gop,id_third_party,name_third_party,city_town_third_party,votes_third_party,percent_third_party,party_third_party,id_write_in,name_write_in,city_town_write_in,votes_write_in,percent_write_in,party_write_in,election_year,incumbent_status,dem_win,dem_margin,pres_elec,pvi_year,PVI_N,PVI
Legislative,8,State Representative,Thirteenth Middlesex,13th Middlesex,58803,140928,2020-11-03,FALSE,27171,1672,26,2,78078,Carmine Lawrence Gentile,Sudbury,Democratic,78078,Carmine Lawrence Gentile,Sudbury,Democratic,78078,Carmine Lawrence Gentile,Sudbury,17574,0.6899069603109175,82258,Ingrid I. Centurion,Sudbury,7899,0.3100930396890826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,Dem_Incumbent,TRUE,0.3798139206218349,TRUE,2016,14.780649519294908,D+15
Legislative,8,State Representative,Nineteenth Middlesex,19th Middlesex,58809,140986,2020-11-03,FALSE,26353,1262,33,2,78701,David Allen Robertson,Tewksbury,Democratic,78701,David Allen Robertson,Tewksbury,Democratic,78701,David Allen Robertson,Tewksbury,14139,0.5642509378242477,82281,Alec M. Difruscia,Tewksbury,10919,0.43574906217575227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,Dem_Incumbent,TRUE,0.12850187564849547,TRUE,2016,-3.802225890612565,R+4
Legislative,8,State Representative,Twentieth Middlesex,20th Middlesex,58810,140954,2020-11-03,FALSE,29600,2017,24,2,62825,"Bradley H. Jones, Jr.",North Reading,Republican,62825,"Bradley H. Jones, Jr.",North Reading,Republican,82264,Michelle Mullet,North Reading,9936,0.3605355782140135,62825,"Bradley H. Jones, Jr.",North Reading,17623,0.6394644217859864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,GOP_Incumbent,FALSE,-0.2789288435719729,TRUE,2016,-3.770916169018856,R+4
Legislative,8,State Representative,Twenty-Second Middlesex,22nd Middlesex,58812,140846,2020-11-03,FALSE,24778,837,20,2,62829,Marc T. Lombardo,Billerica,Republican,62829,Marc T. Lombardo,Billerica,Republican,82220,Teresa Nicole English,Billerica,10689,0.4468458676476736,62829,Marc T. Lombardo,Billerica,13232,0.5531541323523264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,GOP_Incumbent,FALSE,-0.10630826470465277,TRUE,2016,-2.7032388796360216,R+3
Legislative,8,State Representative,Thirty-First Middlesex,31st Middlesex,58821,140985,2020-11-03,FALSE,28408,3926,82,2,63046,Michael Seamus Day,Stoneham,Democratic,63046,Michael Seamus Day,Stoneham,Democratic,63046,Michael Seamus Day,Stoneham,17479,0.7163524590163934,NA,NA,NA,NA,NA,82341,Elizabeth R. Harrah,Winchester,6921,0.28364754098360656,Unenrolled,NA,NA,NA,NA,NA,NA,2020,Dem_Incumbent,TRUE,0.4327049180327869,TRUE,2016,6.5308330657381735,D+7
Legislative,8,State Representative,Thirty-Second Middlesex,32nd Middlesex,58822,139531,2020-03-03,TRUE,13368,20,52,2,79762,Kate Lipper-Garabedian,Melrose,Democratic,NA,NA,NA,NA,79762,Kate Lipper-Garabedian,Melrose,10832,0.8146811070998796,79764,Brandon Reid,Melrose,2464,0.18531889290012032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,No_Incumbent,TRUE,0.6293622141997592,FALSE,2016,10.778512737651557,D+11
Legislative,8,State Representative,Thirty-Seventh Middlesex,37th Middlesex,58827,140744,2020-06-02,TRUE,5757,9,28,2,80799,Danillo A. Sena,Acton,Democratic,NA,NA,NA,NA,80799,Danillo A. Sena,Acton,4246,0.7423076923076923,80801,Catherine J. Clark,Lunenburg,1474,0.25769230769230766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,No_Incumbent,TRUE,0.48461538461538467,FALSE,2016,10.082530108332854,D+10
Legislative,8,State Representative,Thirty-Seventh Middlesex,37th Middlesex,58827,140761,2020-11-03,FALSE,26554,1392,46,2,80799,Danillo A. Sena,Acton,Democratic,80799,Danillo A. Sena,Acton,Democratic,80799,Danillo A. Sena,Acton,16213,0.6455247650899825,80801,Catherine J. Clark,Lunenburg,8903,0.35447523491001753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,Dem_Incumbent,TRUE,0.29104953017996493,TRUE,2016,10.082530108332854,D+10
Legislative,8,State Representative,Third Norfolk,3rd Norfolk,58830,140938,2020-11-03,FALSE,22378,1624,43,2,62867,Ronald Mariano,Quincy,Democratic,62867,Ronald Mariano,Quincy,Democratic,62867,Ronald Mariano,Quincy,14177,0.6845154748684275,78205,Stephen F. Tougas,Quincy,6534,0.3154845251315726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,Dem_Incumbent,TRUE,0.36903094973685485,TRUE,2016,6.6860537954608334,D+7
Legislative,8,State Representative,Fourth Norfolk,4th Norfolk,58831,140937,2020-11-03,FALSE,26626,1480,20,3,62869,James Michael Murphy,Weymouth,Democratic,62869,James Michael Murphy,Weymouth,Democratic,62869,James Michael Murphy,Weymouth,16257,0.647019024118443,82262,Paul J. Rotondo,Weymouth,7622,0.30335111040356605,82337,"Dominic S. Giannone, III",Weymouth,1247,0.04962986547799093,Unenrolled,NA,NA,NA,NA,NA,NA,2020,Dem_Incumbent,TRUE,0.343667913714877,TRUE,2016,3.6299187503818553,D+4
Legislative,8,State Representative,Fifth Norfolk,5th Norfolk,58832,140878,2020-11-03,FALSE,25033,1894,28,2,74594,Mark J. Cusack,Braintree,Democratic,74594,Mark J. Cusack,Braintree,Democratic,74594,Mark J. Cusack,Braintree,14921,0.6456232962658475,82232,Frank Herbert Collins,Braintree,8190,0.3543767037341526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,Dem_Incumbent,TRUE,0.2912465925316949,TRUE,2016,3.1637692350054203,D+3
Legislative,8,State Representative,Ninth Norfolk,9th Norfolk,58836,140962,2020-11-03,FALSE,28420,1303,12,2,77937,Shawn C. Dooley,Norfolk,Republican,77937,Shawn C. Dooley,Norfolk,Republican,78431,Brian P. Hamlin,Plainville,11243,0.4147943183914407,77937,Shawn C. Dooley,Norfolk,15862,0.5852056816085593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,GOP_Incumbent,FALSE,-0.17041136321711864,TRUE,2016,-2.616278863200444,R+3
Legislative,8,State Representative,Tenth Norfolk,10th Norfolk,58837,140929,2020-11-03,FALSE,27023,6504,297,2,74613,Jeffrey N. Roy,Franklin,Democratic,74613,Jeffrey N. Roy,Franklin,Democratic,74613,Jeffrey N. Roy,Franklin,19461,0.962367718326575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82259,Andrew M. Bissanti,Franklin,761,0.03763228167342498,Republican,2020,Dem_Incumbent,TRUE,0.92473543665315,TRUE,2016,1.8810441828582716,D+2
Legislative,8,State Representative,First Plymouth,1st Plymouth,58843,140975,2020-11-03,FALSE,28478,1255,33,2,78121,Mathew J. Muratore,Plymouth,Republican,78121,Mathew J. Muratore,Plymouth,Republican,70750,Stephen Michael Palmer,Plymouth,12062,0.44361897756528135,78121,Mathew J. Muratore,Plymouth,15128,0.5563810224347187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,GOP_Incumbent,FALSE,-0.1127620448694373,TRUE,2016,-0.3143823111415145,EVEN
Legislative,8,State Representative,Fourth Plymouth,4th Plymouth,58846,140961,2020-11-03,FALSE,29034,1470,6,2,78688,Patrick Joseph Kearney,Scituate,Democratic,78688,Patrick Joseph Kearney,Scituate,Democratic,78688,Patrick Joseph Kearney,Scituate,18186,0.6599172654038754,78689,Craig S. Valdez,Scituate,9372,0.34008273459612454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,Dem_Incumbent,TRUE,0.31983453080775087,TRUE,2016,-1.4875958328043226,R+1
Legislative,8,State Representative,Fifth Plymouth,5th Plymouth,58847,140932,2020-11-03,FALSE,27207,995,21,2,78083,David F. Decoste,Norwell,Republican,78083,David F. Decoste,Norwell,Republican,82260,Emmanuel J. Dockter,Hanover,12913,0.4930319575426673,78083,David F. Decoste,Norwell,13278,0.5069680424573326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,GOP_Incumbent,FALSE,-0.013936084914665303,TRUE,2016,-4.3951528258378,R+4
Legislative,8,State Representative,Sixth Plymouth,6th Plymouth,58848,140912,2020-11-03,FALSE,27773,732,33,2,72139,Joshua Cutler,Pembroke,Democratic,NA,NA,NA,NA,72139,Joshua Cutler,Pembroke,15986,0.5918986966824644,82252,Tatyana Medvedev Semyrog,Duxbury,11022,0.4081013033175355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,No_Incumbent,TRUE,0.1837973933649289,TRUE,2016,-4.374216170925172,R+4
Legislative,8,State Representative,Twelfth Plymouth,12th Plymouth,58854,140913,2020-11-03,FALSE,27371,1163,20,2,78649,Kathleen R. Lanatra,Kingston,Democratic,78649,Kathleen R. Lanatra,Kingston,Democratic,78649,Kathleen R. Lanatra,Kingston,14338,0.5475026729799909,78650,Summer K. Schmaling,Halifax,11850,0.4524973270200092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,Dem_Incumbent,TRUE,0.09500534595998167,TRUE,2016,-3.975527256747996,R+4
Legislative,8,State Representative,Second Worcester,2nd Worcester,58875,140803,2020-11-03,FALSE,21243,840,18,2,74568,Jonathan D. Zlotnik,Gardner,Democratic,74568,Jonathan D. Zlotnik,Gardner,Democratic,74568,Jonathan D. Zlotnik,Gardner,11646,0.5713024282560707,82175,Bruce K. Chester,Gardner,8739,0.42869757174392936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,Dem_Incumbent,TRUE,0.14260485651214133,TRUE,2016,-0.0714340275209224,EVEN
Legislative,8,State Representative,Third Worcester,3rd Worcester,58876,140925,2020-11-03,FALSE,18296,706,18,2,78496,Michael P. Kushmerek,Fitchburg,Democratic,NA,NA,NA,NA,78496,Michael P. Kushmerek,Fitchburg,9770,0.5559981789210107,82255,Glenn C. Fossa,Fitchburg,7802,0.4440018210789893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,No_Incumbent,TRUE,0.11199635784202139,TRUE,2016,7.618095481583564,D+8
Legislative,8,State Representative,Fourth Worcester,4th Worcester,58877,140945,2020-11-03,FALSE,21674,658,11,2,78423,Natalie Higgins,Leominster,Democratic,78423,Natalie Higgins,Leominster,Democratic,78423,Natalie Higgins,Leominster,12295,0.5853368245655797,74361,Thomas F. Ardinger,Leominster,8710,0.4146631754344204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,Dem_Incumbent,TRUE,0.1706736491311593,TRUE,2016,1.6774913710372874,D+2
Legislative,8,State Representative,Fifth Worcester,5th Worcester,58878,140831,2020-11-03,FALSE,24330,787,110,2,78024,"Donald R. Berthiaume, Jr",Spencer,Republican,78024,"Donald R. Berthiaume, Jr",Spencer,Republican,82210,Samuel Biagetti,North Brookfield,8824,0.3765629667562838,78024,"Donald R. Berthiaume, Jr",Spencer,14609,0.6234370332437161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,GOP_Incumbent,FALSE,-0.24687406648743232,TRUE,2016,-5.918408835851991,R+6
Legislative,8,State Representative,Seventh Worcester,7th Worcester,58880,140818,2020-11-03,FALSE,24297,1588,57,2,62972,Paul K. Frost,Auburn,Republican,62972,Paul K. Frost,Auburn,Republican,NA,NA,NA,NA,NA,62972,Paul K. Frost,Auburn,14659,0.6471393254458767,78012,Terry Burke Dotson,Millbury,7993,0.35286067455412323,Unenrolled,NA,NA,NA,NA,NA,NA,2020,GOP_Incumbent,FALSE,-0.2942786508917535,TRUE,2016,-2.464714373178978,R+2
Legislative,8,State Representative,Twelfth Worcester,12th Worcester,58885,140841,2020-11-03,FALSE,25554,908,45,3,82215,Meghan Kilcoyne,Northborough,Democratic,NA,NA,NA,NA,82215,Meghan Kilcoyne,Northborough,13801,0.5609934555505873,74362,Susan E. Smiley,Lancaster,9700,0.3942929149221576,78254,Charlene R. Dicalogero,Berlin,1100,0.04471362952725499,Green-Rainbow,NA,NA,NA,NA,NA,NA,2020,No_Incumbent,TRUE,0.1667005406284297,TRUE,2016,1.881771002569532,D+2
Legislative,9,State Senate,Worcester & Hampshire,Worcester and Hampshire,65022,160410,2023-11-07,TRUE,23312,90,30,2,62970,Peter J. Durant,Spencer,Republican,NA,NA,NA,NA,74568,Jonathan D. Zlotnik,Gardner,10546,0.45472576750603655,62970,Peter J. Durant,Spencer,12646,0.5452742324939635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,No_Incumbent,FALSE,-0.0905484649879269,FALSE,2022,-0.0803702889478286,EVEN
Legislative,9,State Senate,"Berkshire, Hampden, Franklin & Hampshire","Berkshire, Hampden, Franklin and Hampshire",65020,154365,2022-11-08,FALSE,69240,6306,139,2,62674,Paul W. Mark,Becket,Democratic,NA,NA,NA,NA,62674,Paul W. Mark,Becket,47989,0.7642168962497015,NA,NA,NA,NA,NA,89475,Brendan M. Phair,Pittsfield,14806,0.2357831037502986,Unenrolled,NA,NA,NA,NA,NA,NA,2022,No_Incumbent,TRUE,0.5284337924994029,FALSE,2022,17.9107870926574,D+18
Legislative,9,State Senate,First Plymouth & Norfolk,1st Plymouth and Norfolk,65029,154498,2022-11-08,FALSE,83271,2952,42,2,82248,Patrick Michael O'Connor,Weymouth,Republican,82248,Patrick Michael O'Connor,Weymouth,Republican,88368,"Robert William Stephens, Jr",Hanson,31609,0.39374914359031854,82248,Patrick Michael O'Connor,Weymouth,48668,0.6062508564096815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,GOP_Incumbent,FALSE,-0.21250171281936292,FALSE,2022,8.53247659369674,D+9
Legislative,9,State Senate,"Hampden, Hampshire & Worcester","Hampden, Hampshire and Worcester",65023,154431,2022-11-08,FALSE,68149,1681,31,2,82211,Jacob R. Oliveira,Ludlow,Democratic,NA,NA,NA,NA,82211,Jacob R. Oliveira,Ludlow,37410,0.563089844514352,63569,William E. Johnson,Granby,29027,0.436910155485648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,No_Incumbent,TRUE,0.12617968902870397,FALSE,2022,3.5049316324011,D+4
Legislative,9,State Senate,"Norfolk, Plymouth & Bristol","Norfolk, Plymouth and Bristol",65027,154473,2022-11-08,FALSE,64041,2996,86,2,62876,"Walter F. Timilty, Jr.",Milton,Democratic,62876,"Walter F. Timilty, Jr.",Milton,Democratic,62876,"Walter F. Timilty, Jr.",Milton,40311,0.6612805328171394,78136,Brian R. Muello,Braintree,20648,0.3387194671828606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,Dem_Incumbent,TRUE,0.3225610656342788,FALSE,2022,10.8564036576989,D+11
Legislative,9,State Senate,"Norfolk, Worcester & Middlesex","Norfolk, Worcester and Middlesex",65024,154433,2022-11-08,FALSE,78348,1950,53,2,78595,Rebecca L. Rausch,Needham,Democratic,78595,Rebecca L. Rausch,Needham,Democratic,78595,Rebecca L. Rausch,Needham,41893,0.5487327264391905,77937,Shawn C. Dooley,Norfolk,34452,0.4512672735608095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,Dem_Incumbent,TRUE,0.09746545287838099,FALSE,2022,11.5590969206571,D+12
Legislative,9,State Senate,Second Plymouth & Norfolk,2nd Plymouth and Norfolk,65021,154419,2022-11-08,FALSE,47761,1733,38,2,62910,Michael D. Brady,Brockton,Democratic,62910,Michael D. Brady,Brockton,Democratic,62910,Michael D. Brady,Brockton,29297,0.6370297890845836,88325,Jim Gordon,Hanson,16693,0.3629702109154164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,Dem_Incumbent,TRUE,0.2740595781691672,FALSE,2022,13.6371018125967,D+14
Legislative,9,State Senate,Third Bristol & Plymouth,3rd Bristol and Plymouth,65025,154436,2022-11-08,FALSE,67630,2105,32,2,63067,Marc R. Pacheco,Taunton,Democratic,63067,Marc R. Pacheco,Taunton,Democratic,63067,Marc R. Pacheco,Taunton,35556,0.5428977142595391,81011,Maria S. Collins,Taunton,29937,0.4571022857404608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,Dem_Incumbent,TRUE,0.08579542851907834,FALSE,2022,-0.678732557941741,R+1
Legislative,9,State Senate,Worcester & Hampshire,Worcester and Hampshire,65022,154427,2022-11-08,FALSE,66738,1580,15,2,62967,Anne M. Gobi,Spencer,Democratic,62967,Anne M. Gobi,Spencer,Democratic,62967,Anne M. Gobi,Spencer,35409,0.5435580185131172,88329,James Anthony Amorello,Holden,29734,0.4564419814868827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,Dem_Incumbent,TRUE,0.08711603702623455,FALSE,2022,-0.0803702889478286,EVEN
Legislative,9,State Senate,Bristol and Norfolk,Bristol and Norfolk,58695,154413,2022-11-08,FALSE,71492,2733,17,3,73554,Paul R. Feeney,Foxborough,Democratic,73554,Paul R. Feeney,Foxborough,Democratic,73554,Paul R. Feeney,Foxborough,40353,0.5870210351750021,88322,Michael Chaisson,Foxborough,26221,0.3814407494690291,89486,Laura L. Saylor,Mansfield,2168,0.03153821535596869,Workers Party,NA,NA,NA,NA,NA,NA,2022,Dem_Incumbent,TRUE,0.20558028570597303,FALSE,2022,8.33052148620098,D+8
Legislative,9,State Senate,First Bristol and Plymouth,1st Bristol and Plymouth,58696,154517,2022-11-08,FALSE,52974,1920,34,2,63004,Michael J. Rodrigues,Westport,Democratic,63004,Michael J. Rodrigues,Westport,Democratic,63004,Michael J. Rodrigues,Westport,29420,0.5766366130929047,62704,Russell T. Protentis,Lakeville,21600,0.4233633869070952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,Dem_Incumbent,TRUE,0.15327322618580952,FALSE,2022,1.02818355014904,D+1
Legislative,9,State Senate,Cape and Islands,Cape and Islands,58698,154391,2022-11-08,FALSE,87644,1722,32,2,78365,Julian Andre Cyr,Truro,Democratic,78365,Julian Andre Cyr,Truro,Democratic,78365,Julian Andre Cyr,Truro,54714,0.6370241005937828,88309,Christopher Robert Lauzon,Barnstable,31176,0.3629758994062173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,Dem_Incumbent,TRUE,0.2740482011875655,FALSE,2022,12.2987157179472,D+12
Legislative,9,State Senate,Second Essex,2nd Essex,55780,154440,2022-11-08,FALSE,67457,2022,50,2,72640,Joan B. Lovely,Salem,Democratic,72640,Joan B. Lovely,Salem,Democratic,72640,Joan B. Lovely,Salem,44277,0.6771736636843313,73734,Damian M. Anketell,Peabody,21108,0.3228263363156687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,Dem_Incumbent,TRUE,0.3543473273686626,FALSE,2022,12.212307616672,D+12
Legislative,9,State Senate,Third Essex,3rd Essex,64702,154548,2022-11-08,FALSE,56178,7443,205,2,78102,Brendan P. Crighton,Lynn,Democratic,78102,Brendan P. Crighton,Lynn,Democratic,78102,Brendan P. Crighton,Lynn,34620,0.7133731712342881,NA,NA,NA,NA,NA,89493,Annalisa Salustri,Swampscott,13910,0.28662682876571194,Unenrolled,NA,NA,NA,NA,NA,NA,2022,Dem_Incumbent,TRUE,0.4267463424685762,FALSE,2022,12.5581647319093,D+13
Legislative,9,State Senate,First Essex and Middlesex,1st Essex and Middlesex,58700,154471,2022-11-08,FALSE,89492,7075,171,2,63016,Bruce E. Tarr,Gloucester,Republican,63016,Bruce E. Tarr,Gloucester,Republican,NA,NA,NA,NA,NA,63016,Bruce E. Tarr,Gloucester,58838,0.7153904141234833,89489,Terence William Cudney,Gloucester,23408,0.2846095858765168,Unenrolled,NA,NA,NA,NA,NA,NA,2022,GOP_Incumbent,FALSE,-0.43078082824696645,FALSE,2022,9.97245789716418,D+10
Legislative,9,State Senate,Second Essex and Middlesex,2nd Essex and Middlesex,58701,154378,2022-11-08,FALSE,76627,1727,42,2,63017,Barry R. Finegold,Andover,Democratic,63017,Barry R. Finegold,Andover,Democratic,63017,Barry R. Finegold,Andover,42932,0.5735125170322477,88295,SalvatorE Paul Defranco,Haverhill,31926,0.4264874829677523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,Dem_Incumbent,TRUE,0.1470250340644954,FALSE,2022,6.16073549469691,D+6
Legislative,9,State Senate,Hampden and Hampshire,Hampden and Hampshire,64692,154370,2022-11-08,FALSE,57839,1244,77,2,77955,John C. Velis,Westfield,Democratic,77955,John C. Velis,Westfield,Democratic,77955,John C. Velis,Westfield,37130,0.6569588449697441,88286,Cecilia P. Calabrese,Agawam,19388,0.34304115503025584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,Dem_Incumbent,TRUE,0.31391768993948826,FALSE,2022,5.56840974691665,D+6
Legislative,9,State Senate,Fifth Middlesex,5th Middlesex,64661,154553,2022-11-08,FALSE,68922,2625,63,2,62845,Jason M. Lewis,Winchester,Democratic,62845,Jason M. Lewis,Winchester,Democratic,62845,Jason M. Lewis,Winchester,42130,0.6360781471751669,88407,"Edward F. Dombroski, Jr",Wakefield,24104,0.3639218528248332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,Dem_Incumbent,TRUE,0.27215629435033367,FALSE,2022,16.0870563233426,D+16
Legislative,9,State Senate,Middlesex and Worcester,Middlesex and Worcester,58715,154350,2022-11-08,FALSE,75965,2528,44,2,63052,James B. Eldridge,Acton,Democratic,63052,James B. Eldridge,Acton,Democratic,63052,James B. Eldridge,Acton,51574,0.7027100677176298,88270,Anthony Christakis,Wayland,21819,0.2972899322823703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,Dem_Incumbent,TRUE,0.4054201354352595,FALSE,2022,19.7593625097213,D+20
Legislative,9,State Senate,Norfolk and Plymouth,Norfolk and Plymouth,58718,154342,2022-11-08,FALSE,58935,2248,38,2,63059,John F. Keenan,Quincy,Democratic,63059,John F. Keenan,Quincy,Democratic,63059,John F. Keenan,Quincy,36063,0.6366043531218556,88263,Gary M. Innes,Hanover,20586,0.3633956468781443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,Dem_Incumbent,TRUE,0.2732087062437113,FALSE,2022,9.00550719227848,D+9
Legislative,9,State Senate,Plymouth and Barnstable,Plymouth and Barnstable,58719,154470,2022-11-08,FALSE,91050,2832,39,2,80805,Susan Lynn Moran,Falmouth,Democratic,80805,Susan Lynn Moran,Falmouth,Democratic,80805,Susan Lynn Moran,Falmouth,49686,0.5634674922600619,88351,Kari Macrae,Bourne,38493,0.43653250773993807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,Dem_Incumbent,TRUE,0.1269349845201238,FALSE,2022,4.13686896835614,D+4
Legislative,9,State Senate,Worcester and Middlesex,Worcester and Middlesex,58731,154402,2022-11-08,FALSE,63289,2232,35,2,82218,John J. Cronin,Lunenburg,Democratic,82218,John J. Cronin,Lunenburg,Democratic,82218,John J. Cronin,Lunenburg,36784,0.6027989905280063,74032,Kenneth B. Hoyt,Westford,24238,0.3972010094719937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,Dem_Incumbent,TRUE,0.20559798105601262,FALSE,2022,7.50568958047882,D+8
Legislative,9,State Senate,First Worcester,1st Worcester,58728,154438,2022-11-08,FALSE,44717,3318,456,2,88332,Robyn K. Kennedy,Worcester,Democratic,NA,NA,NA,NA,88332,Robyn K. Kennedy,Worcester,30138,0.7360965244364116,NA,NA,NA,NA,NA,89488,Lisa K. Mair,Berlin,10805,0.2639034755635884,Unenrolled,NA,NA,NA,NA,NA,NA,2022,No_Incumbent,TRUE,0.4721930488728232,FALSE,2022,17.2352860666141,D+17
Legislative,9,State Senate,Cape and Islands,Cape and Islands,58698,140796,2020-11-03,FALSE,123243,32205,1082,2,78365,Julian Andre Cyr,Truro,Democratic,78365,Julian Andre Cyr,Truro,Democratic,78365,Julian Andre Cyr,Truro,89721,0.997387611721286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82326,Leah Christine Mercurio,Harwich,235,0.00261238827871403,Unenrolled,2020,Dem_Incumbent,TRUE,0.994775223442572,TRUE,2016,6.735433331255958,D+7
Legislative,9,State Senate,Second Hampden and Hampshire,2nd Hampden and Hampshire,58705,140742,2020-05-19,TRUE,15741,22,10,2,77955,John C. Velis,Westfield,Democratic,NA,NA,NA,NA,77955,John C. Velis,Westfield,10089,0.6422433000190974,80802,John Francis Cain,Southwick,5620,0.35775669998090265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,No_Incumbent,TRUE,0.2844866000381947,FALSE,2016,5.936955594771898,D+6
Legislative,9,State Senate,Second Hampden and Hampshire,2nd Hampden and Hampshire,58705,140777,2020-11-03,FALSE,82438,4083,177,2,77955,John C. Velis,Westfield,Democratic,77955,John C. Velis,Westfield,Democratic,77955,John C. Velis,Westfield,50100,0.6408452505820051,80802,John Francis Cain,Southwick,28078,0.35915474941799486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,Dem_Incumbent,TRUE,0.2816905011640103,TRUE,2016,5.936955594771898,D+6
Legislative,9,State Senate,Fourth Middlesex,4th Middlesex,58710,140800,2020-11-03,FALSE,105252,29042,1023,2,78484,Cindy F. Friedman,Arlington,Democratic,78484,Cindy F. Friedman,Arlington,Democratic,78484,Cindy F. Friedman,Arlington,74955,0.9969143601952464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82327,Michael Paul Robbins,Billerica,232,0.00308563980475348,Unenrolled,2020,Dem_Incumbent,TRUE,0.9938287203904929,TRUE,2016,10.874654083241674,D+11
Legislative,9,State Senate,"Norfolk, Bristol and Middlesex","Norfolk, Bristol and Middlesex",58717,140817,2020-11-03,FALSE,103386,5696,80,2,78595,Rebecca L. Rausch,Needham,Democratic,78595,Rebecca L. Rausch,Needham,Democratic,78595,Rebecca L. Rausch,Needham,58320,0.5974797664173753,82190,Matthew T. Kelly,Franklin,39290,0.40252023358262473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,Dem_Incumbent,TRUE,0.1949595328347506,TRUE,2016,5.40272788994447,D+5
